"","msg_id","ts","user","type","text","reply_count","reply_users_count","ts_latest_reply","ts_thread","parent_user_id","channel"
"287",NA,"1621340259.116100","U01UMBR0K38","message","<@U021NFFDJAX> listen up now for multi-event models. This may also be relevant for your issue with partially observed sex :wink:",NA,NA,NA,"1621323446.027600","U021NFFDJAX","questions-5-survival-estimation"
"288",NA,"1621340855.116400","U0228P4R9PE","message","Yes, I've been sold the benefits of integrated pop modelling... :+1:",NA,NA,NA,"1621326406.074100","U0228P4R9PE","questions-5-survival-estimation"
"289",NA,"1621362020.121600","U0202MQV9JL","message","There are identifiability issues with the last survival and recapture probabilities. If we have a situation where we definitely think these two are time-dependent, can we still fit a model where we specify them as such, but then do not report the last survival and recapture probs? (I am aware I would be ""dropping"" one year of data)",1,1,"1621364492.126300",NA,NA,"questions-5-survival-estimation"
"290",NA,"1621364492.126300","U01ULDNCVKP","message","Yes, its fine as long as you mention somewhere that you dont report these estimates because the corresp parameters are redundant. A trick to make this model identifiable would be to use temporal random effect on survival and/or detection probs. ",NA,NA,NA,"1621362020.121600","U0202MQV9JL","questions-5-survival-estimation"
"291",NA,"1621162063.009200","U01ULDNCVKP","message","<@U01ULDNCVKP> set the channel description: Questions for class/worksheet on ""Known knowns, unknown knowns and unknowns: Uncertainty in state assignment"".",NA,NA,NA,NA,NA,"questions-7-uncertainty-in-state-assignment"
"292",NA,"1621162077.009300","U01ULDNCVKP","message","<@U01ULDNCVKP> has renamed the channel from “questions-uncertainty-in-state-assignment” to “questions-7-uncertainty-in-state-assignment”",NA,NA,NA,NA,NA,"questions-7-uncertainty-in-state-assignment"
"293",NA,"1621339854.001100","U01UDBUETM5","message","don’t forget ... even more essentiel with state uncertainty ! <https://workshoponbay-5ln5595.slack.com/files/U021W7G8Y14/F0220VASMDL/image.png>",NA,NA,NA,NA,NA,"questions-7-uncertainty-in-state-assignment"
"294",NA,"1621340025.002400","U01UDBUETM5","message","and this one too ! <https://workshoponbay-5ln5595.slack.com/files/U01UDBUETM5/F022XHPAW48/screenshot_2021-05-18_at_11.28.09.png>",NA,NA,NA,NA,NA,"questions-7-uncertainty-in-state-assignment"
"295",NA,"1621340131.003300","U01UMBR0K38","message","Anyone working on CMR for otters? Otters are great! :heart:",7,3,"1621347541.037600",NA,NA,"questions-7-uncertainty-in-state-assignment"
"296",NA,"1621340262.004000","U020D3400HW","message","I guess 'observation' here is synonym for 'event'?",7,3,"1621340362.005600",NA,NA,"questions-7-uncertainty-in-state-assignment"
"297",NA,"1621340276.004100","U01UDBUETM5","message","YES",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"298",NA,"1621340290.004400","U01UDBUETM5","message","you define events based on your field observations",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"299",NA,"1621340300.004600","U01UMBR0K38","message","Uh oh, <@U01UDBUETM5> going all caps now :stuck_out_tongue:",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"300",NA,"1621340326.004900","U01UDBUETM5","message","hahaha on :fire:",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"301",NA,"1621340332.005100","U01UDBUETM5","message","call your firemen guysss",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"302",NA,"1621340334.005300","U01UDBUETM5","message","hahaha",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"303",NA,"1621340362.005600","U020D3400HW","message",":rolling_on_the_floor_laughing:",NA,NA,NA,"1621340262.004000","U020D3400HW","questions-7-uncertainty-in-state-assignment"
"304",NA,"1621340560.006700","U022EH7TE81","message","What if the individual is a breeder and I mistakenly mark it as a non-breeder  ? Why this probability is 0?",12,5,"1621343066.024700",NA,NA,"questions-7-uncertainty-in-state-assignment"
"305",NA,"1621340799.007000","U021MSK4PPH","message","<https://www.usgs.gov/media/images/werc-sea-otter>",NA,NA,NA,NA,NA,"questions-7-uncertainty-in-state-assignment"
"306",NA,"1621341147.007600","U020D3400HW","message","I'm not quite sure, but I think is that model design there was not account for the error of mistakenly marking a breeders as non-breeder. I think it should be needed another parameter/matrix. But I don't know a lot about this, I am just starting ^^U",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"307",NA,"1621341185.007800","U020D3400HW","message","*in that model",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"308",NA,"1621341430.009000","U021GG5HHMH","message","random question: where does the name multi-event come from to describe uncertainty on state assignment? why is that a multi-event?",5,4,"1621342235.015100",NA,NA,"questions-7-uncertainty-in-state-assignment"
"309",NA,"1621341489.009900","U01UMBR0K38","message","I approve of this question <@U021GG5HHMH>! No idea, and not necessarily intuitive… where does it come from <@U01ULDNCVKP>?",NA,NA,NA,"1621341430.009000","U021GG5HHMH","questions-7-uncertainty-in-state-assignment"
"310",NA,"1621341514.010400","U022EH7TE81","message","yeah... model knows betaB and betaNB parameters... but it seems that we might assign the status correctly or we might not be sure... but we can't make a mistake. I just wonder if this is a simplification assumption?",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"311",NA,"1621341516.010700","U01UQ29DG3C","message","it's possible to set an uncertain state at the first capture. It will be necessary to write the initial probs with a state assignment probability",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"312",NA,"1621341523.011000","U022AJN2J81","message","Can these multievent models also deal with different types of observation? Could you combine visual e.g. resight and recapture data or would this break the sampling assumption of the model?",6,3,"1621342213.014900",NA,NA,"questions-7-uncertainty-in-state-assignment"
"313",NA,"1621341588.011200","U01UDBUETM5","message","Yes, you can include several events, eg resighted, recaptured, then even several more steps because you cannot always make all the measurements at each capture",NA,NA,NA,"1621341523.011000","U022AJN2J81","questions-7-uncertainty-in-state-assignment"
"314",NA,"1621341608.011400","U01UDBUETM5","message","so you can even decompose the observation matrix in several steps",NA,NA,NA,"1621341523.011000","U022AJN2J81","questions-7-uncertainty-in-state-assignment"
"315",NA,"1621341653.011700","U0203L8NKE2","message","Andjela, do you mean if an individual is considered non-breeder (because it was not breeding during capture occasion) but is in fact breeder during the same season but few days later? If it is your question sorry... i don't have the answer but i also ask to myself how to consider that.",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"316",NA,"1621341721.011900","U01UMBR0K38","message","For combining different types of observations, i.e. resightings and captures, you do not need a multi-event model. This can be included into a multi-state model, or even a CJS model. It will be an extension of your observation matrix.",NA,NA,NA,"1621341523.011000","U022AJN2J81","questions-7-uncertainty-in-state-assignment"
"317",NA,"1621341756.012300","U020D3400HW","message","In my case, for example, you may assign the status 'non breeder' for birds that are not nesting in a nest box. However, in our study area there are few natural cavities in which a little proportion of our 'non-breeders' may be actually breeding, so the assigment is not perfect.",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"318",NA,"1621341772.012500","U022TBQHXSL","message","Roger has the answer:",NA,NA,NA,"1621341430.009000","U021GG5HHMH","questions-7-uncertainty-in-state-assignment"
"319",NA,"1621341777.012700","U01UMBR0K38","message","But, if there is uncertainty in those observations, e.g. you cannot assign breeding state with resightings, only with captures, then you need a multi-event.",NA,NA,NA,"1621341523.011000","U022AJN2J81","questions-7-uncertainty-in-state-assignment"
"320",NA,"1621341777.012900","U022TBQHXSL","message","<https://multievent.sciencesconf.org/conference/multievent/pages/Pradel2005Bcs.pdf>",NA,NA,NA,"1621341430.009000","U021GG5HHMH","questions-7-uncertainty-in-state-assignment"
"321",NA,"1621341791.013200","U01UDBUETM5","message","multievent is useful if one type of obs leads to some uncertainty in status, eg if you can’t know sex from resight but only from recaptures that would lead to unknown status :smiley:",NA,NA,NA,"1621341523.011000","U022AJN2J81","questions-7-uncertainty-in-state-assignment"
"322",NA,"1621341943.014100","U021GG5HHMH","message","Cool - so that is the rationale, stolen from the pdf: ""The main aim of this article is to show how uncertainty in the assessment of state can be incorporated into the analysis of “multistate” CR data. The solution I propose puts an emphasis on the real nature of the data. Conceptually, it is not states that are observed but rather something, say an “event,” which reflects to some extent the underlying state, which is the ultimate object of the study. The new models are called “multievent” to reflect the nature of the data.""",NA,NA,NA,"1621341430.009000","U021GG5HHMH","questions-7-uncertainty-in-state-assignment"
"323",NA,"1621342203.014700","U022EH7TE81","message","Yeah.. or now... we study healthy/ill birds... we can clearly catch a bird that is ill and we don't notice... and we mark it as healthy. There is a ""measurement mistake"" let's say.
It seems in this model it is not considered. Or I missed something.",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"324",NA,"1621342213.014900","U022AJN2J81","message","That's great thanks :slightly_smiling_face:",NA,NA,NA,"1621341523.011000","U022AJN2J81","questions-7-uncertainty-in-state-assignment"
"325",NA,"1621342235.015100","U021MSK4PPH","message","I think that this is what Roger Pradel had in mind: 1 true state-&gt;2 possible obs (events, like in ESURGE) if the individuals is resighted/recaptured.",NA,NA,NA,"1621341430.009000","U021GG5HHMH","questions-7-uncertainty-in-state-assignment"
"326",NA,"1621342382.015600","U020D3400HW","message","<@U01UMBR0K38> <@U01ULDNCVKP> <@U01UDBUETM5> any thoughts on this? :sweat_smile:",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
"327",NA,"1621342478.017600","U021GG5HHMH","message","again curiosity: I wonder why would the survival be higher for infected individuals (from an ecological point of view I mean?)",6,5,"1621345294.032300",NA,NA,"questions-7-uncertainty-in-state-assignment"
"328",NA,"1621342488.017800","U022EA0060H","message","Having a higher detection probability for infected birds will be related to them tending to hang around bird feeders due to more limited foraging abilities (and so be more detectable) whereas healthy birds will move around more and hence be more likely to be missed.",NA,NA,NA,NA,NA,"questions-7-uncertainty-in-state-assignment"
"329",NA,"1621342489.017900","U01UDBUETM5","message","You can include ‘error of assignment’ for this you would need to decompose the observation matrix in several steps 1° prob of detection 2° prob of  correct status assignement, check the list of HMMs applications, there are some examples very similar to your question",NA,NA,NA,"1621340560.006700","U022EH7TE81","questions-7-uncertainty-in-state-assignment"
